HOUSEID,VEHID,VEHYEAR,VEHAGE,MAKE,MODEL,FUELTYPE,VEHTYPE,WHOMAIN,OD_READ,HFUEL,VEHOWNED,VEHOWNMO,ANNMILES,HYBRID,PERSONID,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,DRVRCNT,HHSTATE,HHSTFIPS,NUMADLT,WRKCOUNT,TDAYDATE,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,SMPLSRCE,WTHHFIN,BESTMILE,BEST_FLG,BEST_EDT,BEST_OUT,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN,GSYRGAL,GSTOTCST,FEGEMPG,FEGEMPGA,GSCOST,FEGEMPGF
30370092,03,2014,3,41,41051,01,01,01,26240,-1,01,-1,10000,02,01,06,01,2,3,-7,2,TX,48,2,0,201608,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.6026738876877,6155.04887299879,01,-1,-1,T,0,300,300,75,05,300,300,192.345277281212,408.958117046071,32,-9,2.12616666666667,01
30370224,01,2007,10,37,37402,01,03,01,105000,-1,01,-1,15000,02,01,06,02,1,1,05,1,TX,48,1,1,201611,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,256.216131817432,16891.2495036362,01,-1,-1,U,90,30000,17000,5000,95,30000,17000,767.784068347101,1632.43689331733,22,-9,2.12616666666667,01
30371054,01,2015,2,20,20880,01,04,01,45000,-1,01,-1,-9,02,01,04,01,1,6,05,1,TX,48,1,1,201609,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.5831026676503,20042.9750844765,01,-1,-1,T,20,1500,300,750,05,750,300,1670.24792370638,3551.22546045371,12,-9,2.12616666666667,03
30371054,02,2005,12,19,XXXXX,01,01,01,65689,-1,02,08,900,02,01,04,01,1,6,05,1,TX,48,1,1,201609,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.5831026676503,1640.9220594659,01,-1,-1,T,20,1500,300,750,05,750,300,96.5248270274056,205.227869731436,17,-9,2.12616666666667,01
30371054,03,1991,26,34,XXXXX,01,01,01,95000,-1,01,-1,0,02,01,04,01,1,6,05,1,TX,48,1,1,201609,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.5831026676503,2541.50915423384,01,-1,-1,T,20,1500,300,750,05,750,300,101.660366169354,216.146881870407,25,-9,2.12616666666667,02
30371054,04,1977,40,20,20004,01,01,01,-88,-1,01,-1,300,02,01,04,01,1,6,05,1,TX,48,1,1,201609,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.5831026676503,160.514708296702,02,-1,-1,T,20,1500,300,750,05,750,300,9.4420416645119,20.0753542523631,17,-9,2.12616666666667,01
30371054,05,1977,40,22,XXXXX,01,01,01,-88,-1,01,-1,-9,02,01,04,01,1,6,05,1,TX,48,1,1,201609,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.5831026676503,15840.1018429455,02,-1,-1,T,20,1500,300,750,05,750,300,754.290563949787,1603.74745405124,21,-9,2.12616666666667,02
30371054,06,1977,40,20,20002,01,01,01,-77,-1,01,-1,-9,02,01,04,01,1,6,05,1,TX,48,1,1,201609,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.5831026676503,2289.74768232718,02,-1,-1,T,20,1500,300,750,05,750,300,143.109230145449,304.274074827582,16,-9,2.12616666666667,01
30371704,01,2007,10,34,34034,01,01,01,57308,-1,01,-1,10000,02,01,02,01,1,1,04,1,TX,48,1,0,201609,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,122.959026131862,10759.7316383389,01,-1,-1,T,0,1500,750,150,05,750,300,537.986581916944,1143.84913758574,20,-9,2.12616666666667,01
30371797,01,2003,14,20,20403,01,03,01,1200,-1,02,03,-9,02,01,05,02,4,2,02,2,TX,48,2,1,201611,04,02,04,02,01,04,01,07,03,72,01,01,12420,02,1702.36686586872,71.7221252037762,01,02,-1,U,60,7000,3000,5000,60,17000,7000,4.78147501358508,10.1662127913841,15,-9,2.12616666666667,01
30371797,02,2000,17,-88,-88,01,04,02,-88,-1,02,01,-9,02,02,05,02,4,2,02,2,TX,48,2,1,201611,04,02,04,02,01,04,01,07,03,72,01,01,12420,02,1702.36686586872,17263.1374343285,02,-1,-1,U,60,7000,3000,5000,60,17000,7000,1015.47867260756,2159.0769044091,17,-9,2.12616666666667,02
30371866,01,1997,20,49,49472,01,04,01,135220,-1,01,-1,-9,02,01,07,01,1,1,03,1,TX,48,1,0,201606,09,02,04,02,01,01,01,07,03,72,06,02,12420,02,847.65628337437,4420.07102200289,01,-1,-1,C,80,1500,750,750,95,1500,1500,245.559501222383,522.100426182323,18,-9,2.12616666666667,01
30372075,01,2007,10,41,41051,01,01,01,86576,-1,01,-1,9500,02,01,06,01,2,1,06,1,TX,48,2,2,201612,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,250.325661896296,10772.5771648333,01,-1,-1,S,40,7000,1500,1500,40,7000,1500,489.662598401514,1041.10429463469,22,-9,2.12616666666667,01
30372110,01,2008,9,49,49046,03,01,01,96000,04,01,-1,-9,01,01,03,01,3,2,07,2,TX,48,2,2,201608,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,230.811020349868,19420.1779865817,01,-1,-1,S,20,7000,3000,3000,05,7000,3000,413.19527631025,878.522023314976,47,-9,2.12616666666667,01
30372110,02,2008,9,41,XXXXX,01,01,02,-88,-1,01,-1,-9,02,02,03,01,3,2,07,2,TX,48,2,2,201608,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,230.811020349868,20946.1380633246,02,-1,-1,S,20,7000,3000,3000,05,7000,3000,910.701654927159,1936.30350198429,23,-9,2.12616666666667,01
30372675,01,2014,3,35,35052,01,01,01,13802,-1,01,-1,12000,02,01,03,01,1,1,07,1,TX,48,1,1,201609,01,02,04,02,04,06,02,07,03,72,01,02,12420,02,143.516476548101,11978.0364895018,01,-1,-1,R,20,50,50,25,20,50,50,443.630981092659,943.233404299842,27,-9,2.12616666666667,01
30373030,01,2008,9,49,49403,01,03,01,109066,-1,01,-1,11000,02,01,02,01,2,2,08,2,TX,48,2,0,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,95.4148654195926,10609.6220256082,01,-1,-1,T,0,1500,750,350,0,3000,1500,530.48110128041,1127.89123483903,20,-9,2.12616666666667,01
30373030,02,2007,10,49,49043,01,01,02,61756,-1,01,-1,4000,02,02,02,01,2,2,08,2,TX,48,2,0,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,95.4148654195926,4119.20740317964,01,-1,-1,T,0,1500,750,350,0,3000,1500,179.095974051288,380.787890162048,23,-9,2.12616666666667,01
30373114,01,2012,5,06,6018,01,01,01,75000,-1,01,-1,8000,02,01,05,01,2,2,07,2,TX,48,2,2,201606,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,517.589879018009,11521.7870696822,01,-1,-1,S,20,3000,1500,1500,05,3000,1500,500.947263899227,1065.09737426041,23,-9,2.12616666666667,01
30373114,02,2012,5,98,XXXXX,01,07,01,15000,-1,01,-1,1000,02,01,05,01,2,2,07,2,TX,48,2,2,201606,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,517.589879018009,1000,07,-1,-1,S,20,3000,1500,1500,05,3000,1500,20,42.5233333333333,50,-9,2.12616666666667,03
30373430,01,2016,1,35,35051,01,03,01,15977,-1,02,03,63908,02,01,01,01,4,4,11,3,TX,48,2,2,201610,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,524.356780515725,50375.3394492301,01,-1,-1,S,0,3000,750,1500,0,3000,1500,1799.11926604393,3825.2274128204,28,-9,2.12616666666667,01
30373430,02,2005,12,37,37421,01,03,03,113357,-1,01,-1,5000,02,03,01,01,4,4,11,3,TX,48,2,2,201610,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,524.356780515725,818.819815492471,01,-1,-1,S,0,3000,750,1500,0,3000,1500,48.1658714995571,102.408670453308,17,-9,2.12616666666667,01
30373430,03,1997,20,49,49401,01,03,02,143865,-1,01,-1,8000,02,02,01,01,4,4,11,3,TX,48,2,2,201610,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,524.356780515725,18593.2429432174,01,-1,03,S,0,3000,750,1500,0,3000,1500,1093.72017313044,2325.43137477083,17,-9,2.12616666666667,01
30373430,04,2008,9,45,XXXXX,01,01,02,36872,-1,01,-1,2000,02,02,01,01,4,4,11,3,TX,48,2,2,201610,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,524.356780515725,2564.82544404688,01,-1,-1,S,0,3000,750,1500,0,3000,1500,85.4941814682292,181.7748788317,30,-9,2.12616666666667,02
30373508,01,2014,3,49,49032,01,01,01,32877,-1,01,-1,-9,02,01,06,01,3,3,09,3,TX,48,3,3,201607,08,02,04,02,01,04,01,07,03,72,01,01,12420,02,591.81834275006,4565.87604808048,01,-1,-1,S,30,7000,1500,3000,05,7000,1500,142.683626502515,303.369170548764,32,-9,2.12616666666667,01
30373508,02,2008,9,34,34034,01,01,02,28590,-1,01,-1,-9,02,02,06,01,3,3,09,3,TX,48,3,3,201607,08,02,04,02,01,04,01,07,03,72,01,01,12420,02,591.81834275006,8316.63297136541,01,-1,-1,S,30,7000,1500,3000,05,7000,1500,415.831648568271,884.127390130905,20,-9,2.12616666666667,01
30373508,03,2006,11,49,49402,01,01,03,107434,-1,01,-1,-9,02,03,06,01,3,3,09,3,TX,48,3,3,201607,08,02,04,02,01,04,01,07,03,72,01,01,12420,02,591.81834275006,20296.1082358027,01,-1,-1,S,30,7000,1500,3000,05,7000,1500,922.550374354667,1961.49585427375,22,-9,2.12616666666667,01
30374027,01,2010,7,13,13014,01,03,01,82125,-1,01,-1,-9,02,01,07,01,1,2,06,1,TX,48,1,0,201608,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,227.120994235664,12456.751183461,01,-1,-1,U,40,7000,3000,3000,50,7000,3000,622.837559173049,1324.25645706176,20,-9,2.12616666666667,01
30374027,02,1989,28,12,12481,02,04,01,-88,-1,01,-1,400,02,01,07,01,1,2,06,1,TX,48,1,0,201608,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,227.120994235664,0,02,-1,-1,U,40,7000,3000,3000,50,7000,3000,-9,-9,12,-9,-9,03
30374327,01,2008,9,37,37421,01,03,02,144000,-1,01,-1,-9,02,02,04,02,4,1,06,2,TX,48,2,2,201605,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,1958.00963411124,8435.82945015399,01,-1,-1,S,20,1500,750,750,05,750,300,468.657191675222,996.443299033467,18,-9,2.12616666666667,01
30374512,01,2015,2,48,48403,01,03,03,16103,-1,01,-1,14200,02,03,03,01,4,4,06,4,TX,48,4,3,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,398.560762881152,11294.6798998104,01,01,-1,S,30,7000,3000,3000,05,3000,1500,418.321477770755,889.421181986921,27,-9,2.12616666666667,01
30374512,02,2013,4,41,XXXXX,01,01,04,53037,-1,01,-1,15000,02,04,03,01,4,4,06,4,TX,48,4,3,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,398.560762881152,15720.3174216031,01,-1,-1,S,30,7000,3000,3000,05,3000,1500,604.627593138582,1285.53903427815,26,-9,2.12616666666667,01
30374512,03,2011,6,49,49046,01,01,01,67983,-1,01,-1,10000,02,01,03,01,4,4,06,4,TX,48,4,3,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,398.560762881152,8357.08879494205,01,-1,-1,S,30,7000,3000,3000,05,3000,1500,174.106016561293,370.178408878735,48,-9,2.12616666666667,01
30374512,04,2001,16,37,37031,01,01,02,164895,-1,01,-1,3200,02,02,03,01,4,4,06,4,TX,48,4,3,201609,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,398.560762881152,3095.55632030395,01,-1,-1,S,30,7000,3000,3000,05,3000,1500,99.856655493676,212.311892355471,31,-9,2.12616666666667,01
30375849,01,2008,9,55,55036,01,01,01,82887,-1,01,-1,13468,02,01,03,02,1,1,06,1,TX,48,1,1,201608,01,02,04,02,01,04,01,07,03,72,06,02,12420,02,260.11349037961,12840.3737681655,01,-1,-1,T,05,750,300,350,05,750,300,458.584777434482,975.027667621948,28,-9,2.12616666666667,01
30376678,01,2012,5,37,37402,01,03,01,38396,-1,01,-1,10000,02,01,01,01,2,2,06,1,TX,48,2,0,201609,10,02,04,02,01,04,01,07,03,72,03,02,12420,02,138.480201507545,9483.82887449702,01,-1,-1,S,70,3000,1500,3000,05,3000,1500,379.353154979881,806.568033013057,25,-9,2.12616666666667,01
30376678,02,2000,17,38,38402,01,03,97,157525,-1,01,-1,4000,02,97,01,01,2,2,06,1,TX,48,2,0,201609,10,02,04,02,01,04,01,07,03,72,03,02,12420,02,138.480201507545,9037.3371478749,03,-1,-1,S,70,3000,1500,3000,05,3000,1500,531.608067522053,1130.28735289647,17,-9,2.12616666666667,01
30377467,01,2014,3,20,20037,01,01,01,48002,-1,01,-1,4800,02,01,06,01,1,1,05,1,TX,48,1,0,201609,09,02,04,02,01,04,01,07,03,72,01,01,12420,02,163.595392104718,1701.8217345201,01,-1,01,U,50,7000,3000,3000,70,7000,3000,63.0304346118554,134.01320905724,27,-9,2.12616666666667,01
30378610,01,2015,2,49,49442,01,02,01,-88,-1,02,10,-9,02,01,03,01,4,2,07,2,TX,48,2,2,201609,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,299.332502202989,6275.33215365491,02,-1,-1,S,20,3000,750,1500,05,3000,750,313.766607682745,667.12010236813,20,-9,2.12616666666667,01
30378610,02,2013,4,41,41051,01,01,02,-88,-1,01,-1,-9,02,02,03,01,4,2,07,2,TX,48,2,2,201609,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,299.332502202989,4771.13399289375,02,-1,-1,S,20,3000,750,1500,05,3000,750,176.708666403472,375.712076218182,27,-9,2.12616666666667,01
30379481,01,2014,3,37,37032,01,01,01,26442,-1,01,-1,5000,02,01,01,02,2,2,11,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,395.269778124852,12166.9618797306,01,-1,-1,T,40,750,300,350,50,1500,750,467.96007229733,994.961107049507,26,-9,2.12616666666667,01
30379481,02,2004,13,49,49422,01,03,02,147032,-1,01,-1,15000,02,02,01,02,2,2,11,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,395.269778124852,16717.3273385566,01,-1,-1,T,40,750,300,350,50,1500,750,1194.0948098969,2538.84458164245,14,-9,2.12616666666667,01
30380135,01,2011,6,59,59035,01,01,01,55789,-1,01,-1,10000,02,01,05,01,1,1,06,1,TX,48,1,1,201610,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,178.351255529962,16299.4249110055,01,-1,-1,T,20,750,300,350,20,750,300,740.882950500249,1575.24063325528,22,-9,2.12616666666667,01
30380219,01,2017,1,69,69054,01,01,02,750,-1,02,0,480,02,02,02,01,2,2,10,2,TX,48,2,1,201611,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,154.155976046016,3828.66521875849,01,-1,-1,U,20,7000,3000,3000,20,7000,3000,174.030237216295,370.017289361379,22,-9,2.12616666666667,02
30380219,02,2015,2,69,69054,01,01,01,10706,-1,01,-1,6700,02,01,02,01,2,2,10,2,TX,48,2,1,201611,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,154.155976046016,537.096067799078,01,-1,-1,U,20,7000,3000,3000,20,7000,3000,26.8548033899539,57.0977878076069,20,-9,2.12616666666667,02
30380323,01,2016,1,41,41045,01,01,01,4733,-1,01,-1,4773,02,01,04,02,2,2,09,2,TX,48,2,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,249.561581907292,7799.43493165156,01,-1,-1,S,70,3000,1500,1500,90,3000,1500,259.981164388385,552.763285683772,30,-9,2.12616666666667,01
30380323,02,2012,5,67,67031,01,01,02,79553,-1,01,-1,15000,02,02,04,02,2,2,09,2,TX,48,2,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,249.561581907292,18884.5110328595,01,-1,-1,S,70,3000,1500,1500,90,3000,1500,786.854626369147,1672.98407809853,24,-9,2.12616666666667,01
30380466,01,2001,16,37,37402,01,03,01,145821,-1,01,-1,8000,02,01,02,01,1,1,04,1,TX,48,1,0,201610,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,77.5997308734257,2458.9802587308,01,-1,-1,U,30,3000,1500,3000,05,7000,3000,117.0942980348,248.961993338324,21,-9,2.12616666666667,01
30382316,01,1998,19,37,37031,01,01,01,120000,-1,01,-1,-9,02,01,05,02,2,1,05,1,TX,48,1,1,201607,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,406.306585935291,1520.67794025905,01,-1,-1,U,50,7000,3000,3000,60,7000,3000,50.6892646753016,107.773824910471,30,-9,2.12616666666667,01
30384078,01,2006,11,49,49040,01,01,01,95000,-1,01,-1,7000,02,01,02,02,1,1,06,1,TX,48,1,1,201611,01,02,04,02,01,04,01,07,03,72,01,02,12420,01,253.819743634346,8986.95939132614,01,-1,-1,C,60,7000,3000,3000,80,7000,7000,390.737364840267,830.772760544547,23,-9,2.12616666666667,01
30384723,01,2016,1,49,49053,03,03,01,2300,04,01,-1,12600,01,01,06,01,4,3,11,3,TX,48,3,1,201609,06,02,04,02,01,04,01,07,03,72,02,02,12420,02,487.956101066049,21724.2538272272,01,-1,03,S,20,1500,750,750,20,7000,3000,835.548224124124,1776.51478252524,26,-9,2.12616666666667,02
30384723,02,2012,5,07,-88,01,03,03,43000,-1,01,-1,12100,02,03,06,01,4,3,11,3,TX,48,3,1,201609,06,02,04,02,01,04,01,07,03,72,02,02,12420,02,487.956101066049,16364.1184870739,01,-1,-1,S,20,1500,750,750,20,7000,3000,909.117693726326,1932.93573647779,18,-9,2.12616666666667,01
30384723,03,2011,6,49,49043,01,01,02,64000,-1,01,-1,1575,02,02,06,01,4,3,11,3,TX,48,3,1,201609,06,02,04,02,01,04,01,07,03,72,02,02,12420,02,487.956101066049,5361.80082219061,01,-1,-1,S,20,1500,750,750,20,7000,3000,233.121774877853,495.655747019461,23,-9,2.12616666666667,01
30385825,01,2015,2,63,63038,01,01,02,-88,-1,01,-1,7000,02,02,05,02,2,2,09,2,TX,48,2,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,314.491410946607,17483.8816949361,02,-1,-1,S,50,3000,1500,3000,50,3000,1500,647.551173886522,1376.80172087839,27,-9,2.12616666666667,01
30385825,02,2011,6,35,35472,01,04,01,70000,-1,01,-1,5000,02,01,05,02,2,2,09,2,TX,48,2,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,314.491410946607,1262.11114983112,01,-1,-1,S,50,3000,1500,3000,50,3000,1500,70.1172861017291,149.081036466626,18,-9,2.12616666666667,01
30385930,01,2015,2,55,55033,01,01,01,30000,-1,01,-1,20000,02,01,04,02,5,1,04,1,TX,48,3,2,201606,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,1423.52166887265,21062.411984377,01,-1,-1,R,05,300,50,75,05,300,300,780.089332754704,1658.59993632529,27,-9,2.12616666666667,01
30386232,01,2012,5,20,20026,03,01,01,-88,02,02,07,-9,01,01,06,02,2,1,02,1,TX,48,1,1,201607,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,400.833986197695,20872.1259969024,02,-1,-1,U,70,7000,3000,5000,70,7000,3000,564.111513429795,1199.39509613732,37,94,2.12616666666667,01
30386694,01,2016,1,59,59403,01,03,01,5630,-1,02,06,11260,02,01,01,01,2,2,10,2,TX,48,2,2,201605,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,767.788227867378,6592.24771120376,01,-1,-1,S,40,1500,750,750,40,1500,300,219.741590373459,467.207244732369,30,-9,2.12616666666667,01
30386694,02,2015,2,34,34047,01,01,02,8748,-1,02,09,11760,02,02,01,01,2,2,10,2,TX,48,2,2,201605,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,767.788227867378,11664,01,01,-1,S,40,1500,750,750,40,1500,300,466.56,991.98432,25,-9,2.12616666666667,01
30387274,01,2012,5,12,12402,03,03,01,39669,97,01,-1,6000,01,01,06,01,1,1,05,1,TX,48,1,0,201605,09,02,04,02,04,06,02,07,03,72,01,02,12420,02,371.711029877553,6302.9591916745,01,-1,-1,R,05,300,50,75,05,50,50,286.498145076114,609.142806122664,22,-9,2.12616666666667,01
30387279,01,2013,4,55,55033,01,01,01,41479,-1,01,-1,-9,02,01,03,01,1,1,02,1,TX,48,1,0,201607,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,271.209176327401,19418.9322360285,01,-1,-1,C,20,3000,750,1500,05,7000,1500,719.219712445499,1529.18097861121,27,-9,2.12616666666667,01
30388269,01,2012,5,42,42401,01,03,01,38723,-1,01,-1,10000,02,01,02,01,2,3,08,2,TX,48,2,0,201609,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,95.4148654195926,6051.3168118432,01,-1,-1,T,0,1500,750,350,05,1500,750,318.490358518063,677.163583935822,19,-9,2.12616666666667,02
30388269,02,2010,7,59,59401,01,03,02,58382,-1,01,-1,9300,02,02,02,01,2,3,08,2,TX,48,2,0,201609,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,95.4148654195926,13704.1001766922,01,-1,-1,T,0,1500,750,350,05,1500,750,685.205008834608,1456.86004961718,20,-9,2.12616666666667,01
30388269,03,2008,9,72,72706,01,07,01,-88,-1,01,-1,2000,02,01,02,01,2,3,08,2,TX,48,2,0,201609,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,95.4148654195926,2000,07,-1,-1,T,0,1500,750,350,05,1500,750,40,85.0466666666667,50,-9,2.12616666666667,03
30389067,01,2016,1,49,49046,03,01,01,3500,04,02,04,10500,01,01,06,01,2,2,08,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,147.394869382825,5390.23165272644,01,-1,-1,U,60,7000,3000,3000,30,7000,1500,107.804633054529,229.210617312771,50,-9,2.12616666666667,01
30389067,02,2015,2,37,37032,01,01,02,-88,-1,01,-1,-9,02,02,06,01,2,2,08,2,TX,48,2,2,201609,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,147.394869382825,10740.2001926923,02,-1,-1,U,60,7000,3000,3000,30,7000,1500,413.084622795858,878.286755501127,26,-9,2.12616666666667,01
30389157,01,2006,11,37,37032,01,01,01,87521,-1,01,-1,7000,02,01,04,02,1,1,03,1,TX,48,1,0,201608,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,171.76430220623,7237.54697157011,01,-1,-1,S,80,7000,3000,5000,80,3000,1500,314.675955285657,669.053526929854,23,-9,2.12616666666667,01
30389391,01,2008,9,12,12402,01,03,01,12263,-1,02,09,-9,02,01,04,02,2,1,04,1,TX,48,1,0,201605,05,02,04,02,02,06,01,07,03,72,02,02,12420,02,1474.72835225729,6230.04561631258,01,-1,-1,R,30,300,300,150,30,750,300,296.668838872027,630.767396248409,21,-9,2.12616666666667,01
30390324,01,2009,8,30,30051,01,01,01,-88,-1,01,-1,-9,02,01,05,01,2,3,11,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,01,12420,02,202.066802981255,15936.682991712,02,-1,-1,S,05,3000,750,1500,0,3000,750,637.467319668479,1355.36176616847,25,-9,2.12616666666667,01
30390324,02,2002,15,12,12481,02,04,02,-88,-1,01,-1,-9,02,02,05,01,2,3,11,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,01,12420,02,202.066802981255,11968.804076366,02,-1,-1,S,05,3000,750,1500,0,3000,750,997.400339697166,2286.7065121457,12,-9,2.29266666666667,03
30390324,03,1987,30,02,2402,01,01,02,-88,-1,01,-1,5,02,02,05,01,2,3,11,2,TX,48,2,2,201607,02,02,04,02,01,04,01,07,03,72,01,01,12420,02,202.066802981255,4764.2570941853,02,-1,-1,S,05,3000,750,1500,0,3000,750,280.250417305017,595.859095593351,17,-9,2.12616666666667,01
30390867,01,2009,8,49,49032,01,01,02,163250,-1,01,-1,10000,02,02,02,01,2,2,08,2,TX,48,2,2,201605,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,445.904710510438,7699.27030628758,01,-1,-1,S,80,3000,1500,3000,80,3000,1500,285.158159492133,606.29377344019,27,-9,2.12616666666667,01
30390867,02,2008,9,49,49472,01,04,01,-77,-1,01,-1,13000,02,01,02,01,2,2,08,2,TX,48,2,2,201605,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,445.904710510438,19262.8942201326,02,-1,-1,S,80,3000,1500,3000,80,3000,1500,1013.83653790172,2155.58545233537,19,-9,2.12616666666667,01
30393205,01,2013,4,35,-8,01,03,01,34000,-1,02,08,3000,02,01,03,02,1,1,04,1,TX,48,1,0,201608,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,221.10807540364,4550.30423891199,01,-1,-1,S,40,3000,1500,1500,60,3000,1500,252.794679939555,537.48362199815,18,-9,2.12616666666667,01
30394355,01,2014,3,58,58041,01,01,01,19000,-1,01,-1,6500,02,01,05,01,1,1,10,1,TX,48,1,1,201609,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,78.382291814459,6094.51197587561,01,-1,-1,S,05,3000,750,1500,05,3000,1500,264.978781559809,563.389052726414,23,-9,2.12616666666667,01
30394797,01,-7,-7,-8,XXXXX,01,03,01,120000,-1,02,-7,-9,02,01,04,02,2,2,-7,2,TX,48,2,1,201607,02,02,04,02,01,04,01,07,03,72,03,02,12420,02,326.962367631182,11774.6726959505,02,-1,-1,S,50,7000,3000,5000,60,3000,3000,735.917043496909,1564.68228731501,16,-9,2.12616666666667,02
30394797,02,-7,-7,-8,XXXXX,01,01,02,175000,-1,01,-1,-9,02,02,04,02,2,2,-7,2,TX,48,2,1,201607,02,02,04,02,01,04,01,07,03,72,03,02,12420,02,326.962367631182,5319.35928929101,02,-1,-1,S,50,7000,3000,5000,60,3000,3000,241.789058604137,514.083836768829,22,-9,2.12616666666667,02
30394993,01,2002,15,34,34039,01,01,01,79560,-1,01,-1,4000,02,01,03,01,1,2,03,1,TX,48,1,0,201608,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.5607417430221,6387.88544963841,01,-1,-1,T,0,1500,750,150,0,3000,1500,319.394272481921,679.08545567531,20,-9,2.12616666666667,01
30394993,02,2000,17,-8,-8,03,97,01,-88,-9,01,-1,-9,01,01,03,01,1,2,03,1,TX,48,1,0,201608,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.5607417430221,-9,08,-1,-1,T,0,1500,750,150,0,3000,1500,-9,-9,28,-9,-9,02
30396097,01,2015,2,49,49442,01,02,02,13600,-1,02,11,11236,02,02,03,01,5,2,11,2,TX,48,2,2,201608,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,175.152228414137,14836.3636363636,01,01,-1,T,20,1500,300,750,05,1500,300,741.818181818182,1577.22909090909,20,-9,2.12616666666667,01
30396097,02,2011,6,49,49422,01,03,01,104300,-1,01,-1,17000,02,01,03,01,5,2,11,2,TX,48,2,2,201608,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,175.152228414137,14157.5184424909,01,-1,-1,T,20,1500,300,750,05,1500,300,884.844902655684,1881.32773719643,16,-9,2.12616666666667,01
30396369,01,2016,1,20,20423,01,03,02,30000,-1,02,02,-9,02,02,06,01,4,2,09,3,TX,48,3,2,201702,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,394.09601411928,23126.5078603146,01,-1,01,S,40,7000,3000,3000,40,7000,3000,1284.8059922397,2731.71167383365,18,-9,2.12616666666667,01
