HOUSEID,PERSONID,R_AGE,EDUC,R_HISP,R_RELAT,R_SEX,R_RACE,PRMACT,PAYPROF,GT1JBLWK,WRK_HOME,WKFTPT,WRKTRANS,LSTTRDAY17,OCCAT,SCHTYP,NWALKTRP,WALK4EX,NBIKETRP,BIKE4EX,BIKESHARE,PTUSED,MCUSED,CARSHARE,RIDESHARE,CARRODE,TIMETOWK,NOCONG,PUBTIME,WRKTIME,WKRMHM,FLEXTIME,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,MEDCOND,MEDCOND6,HEALTH,PHYACT,VPACT,LPACT,BORNINUS,YRTOUS,YEARMILE,PROXY,WHOPROXY,USEPUBTR,SAMEPLC,W_NONE,W_CANE,W_WLKR,W_WHCANE,W_DOG,W_CRUTCH,W_SCOOTR,W_CHAIR,W_MTRCHR,WORKER,DIARY,OUTCNTRY,FRSTHM17,CNTTDTR,GCDWORK,WKSTFIPS,DRIVER,OUTOFTWN,DISTTOWK17,DISTTOSC17,R_AGE_IMP,R_SEX_IMP,ALT_16,ALT_23,ALT_45,WALK_DEF,WALK_GKQ,BIKE_DFR,BIKE_GKP,CONDTRAV,CONDRIDE,CONDNIGH,CONDRIVE,CONDPUB,CONDSPEC,CONDTAX,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,DRVRCNT,HHSTATE,HHSTFIPS,NUMADLT,WRKCOUNT,TDAYDATE,HHRESP,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,SMPLSRCE,WTPERFIN,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN
30011417,01,45,05,02,01,01,01,01,-1,02,02,01,03,-1,04,-1,7,7,1,1,0,1,-1,0,1,1,5,5,-1,08:00 AM,01,01,0,-1,-1,3,02,-1,02,03,5,-1,01,-1,12000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,9,0.339999999999989,48,01,02,0.539999999999992,-9,45,01,02,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,1,3,11,1,TX,48,1,1,201608,01,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,64.5156204899598,U,50,7000,3000,3000,40,7000,3000
30011475,01,83,03,02,01,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,01,02,02,03,3,-1,01,-1,2000,01,01,02,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,2,-9,-9,01,02,-9,-9,83,02,04,04,04,-1,03,-1,-1,01,01,01,02,02,02,02,06,02,1,2,02,1,TX,48,1,0,201609,01,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,86.2256288580914,T,0,300,300,75,05,300,300
30011759,01,30,04,02,01,02,01,02,02,-9,-9,-1,-9,-1,-9,-1,4,4,4,2,0,0,-1,0,0,-9,-1,-1,-1,-9,-1,-9,-1,-1,-1,10,02,-1,01,03,5,-1,01,-1,5000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,4,-9,-9,01,02,-9,-9,30,02,03,03,03,07,07,07,07,-1,-1,-1,-1,-1,-1,-1,06,01,1,1,06,1,TX,48,1,1,201609,01,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,125.201655816507,U,50,3000,1500,1500,50,3000,1500
30012308,01,24,04,01,01,01,01,01,-1,02,01,01,-9,-1,04,-1,4,3,0,-1,-1,0,-1,0,4,-1,-1,-1,-1,10:00 AM,-1,01,-1,-1,-1,5,02,-1,01,03,4,-1,01,-1,5000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,02,02,4,-9,-9,01,02,-9,-9,24,01,03,03,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,02,1,1,08,1,TX,48,1,1,201604,01,01,02,04,02,01,04,01,07,03,72,01,01,12420,02,2528.05113146787,U,70,7000,7000,5000,60,7000,3000
30012815,01,45,05,02,01,02,01,01,-1,02,01,02,-9,-1,04,-1,3,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,08:30 AM,-1,01,-1,-1,-1,2,02,-1,01,03,4,-1,01,-1,12000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,4,-9,-9,01,02,-9,-9,45,02,04,01,04,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,2,2,07,2,TX,48,2,2,201608,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,119.364587382439,S,40,3000,1500,1500,30,3000,1500
30012815,02,48,05,02,02,01,01,01,-1,02,02,01,03,-1,04,-1,2,0,0,-1,-1,0,-1,0,0,1,45,25,-1,08:15 AM,02,01,-1,-1,-1,0,02,-1,01,03,2,-1,01,-1,22000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,13.1399999999999,48,01,02,15.7799999999997,-9,48,01,04,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,2,2,07,2,TX,48,2,2,201608,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,131.842825361403,S,40,3000,1500,1500,30,3000,1500
30013475,01,53,05,02,01,01,01,97,01,02,02,01,06,-1,04,-1,2,2,0,-1,-1,0,-1,0,0,1,20,18,-1,07:30 AM,02,02,-1,-1,-1,6,02,-1,03,03,4,-1,01,-1,12500,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,5.91999999999985,48,01,02,9.5,-9,53,01,03,04,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,1,1,06,1,TX,48,1,1,201607,01,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,153.157782032511,S,20,3000,1500,3000,30,3000,1500
30013951,01,35,03,02,01,02,01,04,02,-1,-1,-1,-1,-1,-1,-1,10,6,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,02,-1,02,02,-1,5,01,-1,4000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,5,-9,-9,01,02,-9,-9,35,02,01,01,02,-1,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,10,2,08,2,TX,48,2,1,201611,01,04,02,04,02,01,04,01,07,03,72,01,02,12420,01,307.948801612616,S,20,3000,1500,1500,05,7000,3000
30013951,02,37,05,02,02,01,01,01,-1,02,02,01,05,-1,04,-1,12,9,0,-1,-1,0,-1,0,0,1,20,7,-1,08:00 AM,02,01,-1,-1,-1,20,02,-1,01,03,4,-1,01,-1,6000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,5,2.06999999999994,48,01,02,2.84999999999991,-9,37,01,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,10,2,08,2,TX,48,2,1,201611,01,04,02,04,02,01,04,01,07,03,72,01,02,12420,01,389.043781443806,S,20,3000,1500,1500,05,7000,3000
30013951,03,14,01,02,03,02,01,-1,-1,-1,-1,-1,-1,-1,-1,02,5,5,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,02,-1,5,01,-1,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,2,-9,-9,-1,02,-9,-9,14,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,10,2,08,2,TX,48,2,1,201611,01,04,02,04,02,01,04,01,07,03,72,01,02,12420,01,344.624697947559,S,20,3000,1500,1500,05,7000,3000
30013951,04,12,-1,02,03,01,01,-1,-1,-1,-1,-1,-1,01,-1,02,5,5,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,02,-1,5,01,-1,-1,02,01,02,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,0,-9,-9,-1,02,-9,-9,12,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,10,2,08,2,TX,48,2,1,201611,01,04,02,04,02,01,04,01,07,03,72,01,02,12420,01,336.569213780711,S,20,3000,1500,1500,05,7000,3000
30013951,05,11,-1,02,03,02,01,-1,-1,-1,-1,-1,-1,01,-1,02,5,5,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,02,-1,5,01,-1,-1,02,01,02,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,0,-9,-9,-1,02,-9,-9,11,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,10,2,08,2,TX,48,2,1,201611,01,04,02,04,02,01,04,01,07,03,72,01,02,12420,01,344.624697947559,S,20,3000,1500,1500,05,7000,3000
30013951,06,8,-1,02,03,02,01,-1,-1,-1,-1,-1,-1,01,-1,02,5,5,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,02,-1,5,01,-1,-1,02,01,02,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,0,-9,-9,-1,02,-9,-9,8,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,10,2,08,2,TX,48,2,1,201611,01,04,02,04,02,01,04,01,07,03,72,01,02,12420,01,344.624697947559,S,20,3000,1500,1500,05,7000,3000
30013951,07,7,-1,02,03,02,01,-1,-1,-1,-1,-1,-1,01,-1,02,5,5,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,-1,01,02,-1,5,01,-1,-1,02,01,02,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,0,-9,-9,-1,02,-9,-9,7,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,10,2,08,2,TX,48,2,1,201611,01,04,02,04,02,01,04,01,07,03,72,01,02,12420,01,344.624697947559,S,20,3000,1500,1500,05,7000,3000
30014092,01,53,05,02,01,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,9,7,0,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,02,-1,01,03,0,-1,01,-1,4000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,7,-9,-9,01,02,-9,-9,53,02,03,03,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,2,2,05,2,TX,48,2,1,201608,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,76.3358431143041,U,60,7000,3000,3000,50,7000,3000
30014092,02,55,04,02,02,01,06,03,01,02,02,02,03,-1,04,-1,1,1,1,0,0,0,-1,3,0,1,20,10,-1,09:00 AM,02,02,-1,-1,-1,2,02,-1,02,03,0,-1,01,-1,9000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,6,8.07999999999993,48,01,02,16.3599999999997,-9,55,01,04,03,03,-1,01,02,04,-1,-1,-1,-1,-1,-1,-1,03,01,2,2,05,2,TX,48,2,1,201608,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,84.3159051879343,U,60,7000,3000,3000,50,7000,3000
30014717,01,59,02,02,01,02,01,01,-1,02,02,01,06,-1,03,-1,0,-1,0,-1,-1,0,-1,0,0,1,3,3,-1,08:00 AM,02,01,-1,-1,-1,15,02,-1,02,02,-1,4,01,-1,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,10,0.319999999999993,48,01,02,1.22999999999996,-9,59,02,02,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,2,2,08,2,TX,48,2,2,201609,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,125.204742287515,R,05,300,50,25,05,300,300
30014717,02,57,02,02,02,01,01,01,-1,02,02,01,06,-1,04,-1,0,-1,0,-1,-1,0,-1,0,0,1,3,3,-1,08:00 AM,02,01,-1,-1,-1,0,02,-1,02,03,3,-1,01,-1,-88,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,9,0.319999999999993,48,01,02,1.22999999999996,-9,57,01,04,03,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,2,2,08,2,TX,48,2,2,201609,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,138.293503406864,R,05,300,50,25,05,300,300
30014873,01,67,02,02,01,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,7,7,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,04,02,-1,7,01,-1,-1,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,4,-9,-9,02,02,-9,-9,67,02,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,1,0,01,0,TX,48,1,0,201606,01,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,804.394720021029,C,60,7000,3000,3000,05,3000,1500
30014884,01,75,04,02,01,01,01,06,02,-1,-1,-1,-1,01,-1,-1,2,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,-1,03,02,-1,6,01,-1,6000,01,01,02,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,0,-9,-9,01,02,-9,-9,75,01,03,03,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,2,2,11,2,TX,48,2,0,201607,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,154.640354899694,S,20,3000,1500,1500,0,1500,750
30014884,02,71,05,02,02,02,01,06,02,-1,-1,-1,-1,01,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,02,-1,02,02,-1,10,01,-1,5000,02,01,02,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,0,-9,-9,01,02,-9,-9,71,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,2,2,11,2,TX,48,2,0,201607,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,159.947945366851,S,20,3000,1500,1500,0,1500,750
30014971,01,55,04,02,01,02,01,01,-1,02,02,01,03,-1,04,-1,0,-1,0,-1,-1,0,-1,0,0,1,30,20,-1,09:00 AM,02,02,-1,-1,-1,15,02,-1,02,03,4,-1,01,-1,10000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,13.4499999999998,48,01,02,17.5999999999995,-9,55,02,03,03,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,2,2,09,2,TX,48,2,2,201609,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,313.990326365198,S,05,1500,750,1500,05,3000,1500
30014971,02,55,04,02,02,01,01,01,-1,02,01,01,-9,-1,04,-1,6,6,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,08:00 AM,-1,02,-1,-1,-1,15,01,02,02,03,6,-1,01,-1,6000,01,02,02,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,-9,-9,01,02,-9,-9,55,01,03,03,04,-1,-1,-1,-1,01,02,02,02,02,02,02,01,01,2,2,09,2,TX,48,2,2,201609,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,346.814517370225,S,05,1500,750,1500,05,3000,1500
30014978,01,53,05,02,01,02,03,01,-1,02,02,01,03,-1,04,-1,12,8,0,-1,-1,2,-1,0,0,1,12,7,-1,09:00 AM,01,01,6,-1,-1,8,02,-1,01,02,-1,8,02,2002,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,1.46999999999997,48,01,02,2.30999999999995,-9,53,02,03,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,2,3,11,2,TX,48,2,2,201605,01,07,02,04,02,01,04,01,07,03,72,03,02,12420,02,685.187860926388,U,90,30000,17000,5000,80,30000,17000
30014978,02,20,03,02,03,01,03,01,-1,02,02,02,03,-1,04,-1,10,6,0,-1,-1,0,-1,0,0,1,20,15,-1,08:30 AM,02,01,-1,-1,-1,3,02,-1,01,02,-1,6,02,2003,6000,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,8,135.659999999996,48,01,02,160.969999999994,-9,20,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,2,3,11,2,TX,48,2,2,201605,01,07,02,04,02,01,04,01,07,03,72,03,02,12420,02,1444.86204261954,U,90,30000,17000,5000,80,30000,17000
30015710,01,69,05,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,5,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,02,-1,02,02,-1,4,01,-1,10000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,02,6,-9,-9,01,01,-9,-9,69,01,04,02,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,2,2,07,2,TX,48,2,0,201609,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,64.5005508469788,T,05,1500,300,750,0,1500,750
30015710,02,68,04,01,02,02,97,06,02,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,02,02,-1,3,02,1974,7000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,02,6,-9,-9,01,01,-9,-9,68,02,04,02,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,2,2,07,2,TX,48,2,0,201609,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,65.8759885864878,T,05,1500,300,750,0,1500,750
30015865,01,59,05,02,01,01,01,01,-1,01,02,01,03,-1,04,-1,14,2,1,1,0,0,-1,0,0,1,25,20,-1,07:20 AM,02,02,-1,-1,-1,0,02,-1,03,02,-1,4,01,-1,24000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,4,9.69999999999982,48,01,02,15.7199999999998,-9,59,01,02,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,3,2,11,2,TX,48,2,1,201610,01,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,373.037741813185,S,0,3000,750,1500,0,1500,750
30015865,02,61,05,02,02,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,3,3,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,02,-1,03,02,-1,4,01,-1,18000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,4,-9,-9,01,02,-9,-9,61,02,02,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,3,2,11,2,TX,48,2,1,201610,01,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,337.731658947315,S,0,3000,750,1500,0,1500,750
30015865,03,11,-1,02,03,01,01,-1,-1,-1,-1,-1,-1,-1,-1,01,7,7,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,03,-1,02,-1,03,03,5,-1,02,2006,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,4,-9,-9,-1,02,-9,13.6999999999998,11,01,-1,-1,-1,-1,-1,-9,-9,-1,-1,-1,-1,-1,-1,-1,01,01,3,2,11,2,TX,48,2,1,201610,01,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,428.487221594217,S,0,3000,750,1500,0,1500,750
30017753,01,27,05,02,01,01,01,01,-1,02,02,01,03,-1,04,-1,14,0,0,-1,-1,0,-1,0,3,1,30,25,-1,08:30 AM,02,01,-1,-1,-1,3,02,-1,02,02,-1,3,01,-1,12000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,13.1499999999996,48,01,02,17.0699999999997,-9,27,01,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,2,2,09,2,TX,48,2,2,201610,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,251.925675585624,S,40,3000,1500,1500,50,7000,3000
30017753,02,28,05,02,02,02,01,01,-1,02,02,01,03,-1,04,-1,7,0,0,-1,-1,3,-1,0,3,1,35,25,-1,08:15 AM,01,01,3,-1,-1,2,02,-1,02,03,2,-1,01,-1,11000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,9.15999999999985,48,01,02,13.1999999999998,-9,28,02,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,2,2,09,2,TX,48,2,2,201610,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,199.412543246748,S,40,3000,1500,1500,50,7000,3000
30018575,01,34,04,02,01,01,01,01,-1,02,01,01,-9,-1,04,-1,14,6,0,-1,-1,0,-1,0,2,-1,-1,-1,-1,11:30 AM,-1,01,-1,-1,-1,6,02,-1,01,02,-1,5,01,-1,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,7,-9,-9,01,02,-9,-9,34,01,02,03,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,1,1,05,1,TX,48,1,1,201608,01,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,175.681784687446,U,60,7000,7000,5000,60,7000,7000
30020703,01,74,03,01,01,02,97,06,02,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,02,-1,02,02,-1,0,01,-1,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,1,-9,-9,01,02,-9,-9,74,02,03,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,1,1,05,1,TX,48,1,0,201610,01,09,02,04,02,01,04,01,07,03,72,97,01,12420,02,201.891164250123,U,60,7000,3000,3000,50,7000,3000
30020739,01,28,03,02,01,02,01,01,-1,02,02,01,03,-1,01,-1,4,0,0,-1,-1,0,-1,0,0,1,10,8,-1,07:55 AM,02,02,-1,-1,-1,2,02,-1,02,03,2,-1,01,-1,700,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,5,3.2299999999999,48,01,02,3.90999999999997,-9,28,02,03,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,02,2,1,05,1,TX,48,1,1,201607,01,03,02,04,02,01,04,01,07,03,72,01,02,12420,02,406.764170520456,S,20,3000,1500,3000,20,3000,1500
30021232,01,58,03,02,01,02,01,01,-1,02,02,01,03,-1,04,-1,1,0,0,-1,-1,0,-1,0,0,1,20,10,-1,09:45 AM,01,01,3,-1,-1,2,02,-1,01,03,6,-1,01,-1,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,7.81999999999994,48,01,02,9.84999999999991,-9,58,02,02,03,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,2,3,07,2,TX,48,1,2,201610,01,07,02,04,02,01,04,01,07,03,72,01,02,12420,02,178.192265645973,S,05,3000,1500,1500,05,3000,750
30021232,02,16,01,02,03,02,06,05,01,02,02,02,03,-1,04,01,1,1,0,-1,-1,0,-1,0,0,1,20,20,-1,07:30 AM,02,02,-1,03,03,1,02,-1,01,03,7,-1,01,-1,2000,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,7.63999999999987,48,01,02,10.7199999999998,1.60999999999996,16,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,2,3,07,2,TX,48,1,2,201610,01,07,02,04,02,01,04,01,07,03,72,01,02,12420,02,231.487189179239,S,05,3000,1500,1500,05,3000,750
30021325,01,50,04,02,01,01,01,01,-1,02,01,01,-9,-1,04,-1,6,6,3,3,0,0,-1,0,0,-1,-1,-1,-1,09:00 AM,-1,01,-1,-1,-1,4,02,-1,02,03,5,-1,01,-1,8500,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,-9,-9,01,02,-9,-9,50,01,03,03,03,03,06,-1,06,-1,-1,-1,-1,-1,-1,-1,01,01,2,1,01,2,TX,48,2,2,201609,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,285.79220659665,S,20,3000,1500,1500,20,3000,1500
30021325,02,45,05,02,02,02,06,01,-1,02,01,01,-9,-1,04,-1,6,6,4,4,0,0,-1,0,0,-1,-1,-1,-1,09:00 AM,-1,01,-1,-1,-1,3,02,-1,01,03,6,-1,01,-1,4250,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,5,-9,-9,01,02,-9,-9,45,02,-1,-1,-1,-1,-1,-9,-9,-1,-1,-1,-1,-1,-1,-1,01,01,2,1,01,2,TX,48,2,2,201609,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,258.743460055679,S,20,3000,1500,1500,20,3000,1500
30021456,01,49,03,02,01,01,01,01,-1,02,02,01,03,-1,01,-1,0,-1,0,-1,-1,0,-1,0,0,1,15,15,-1,10:30 PM,02,02,-1,-1,-1,0,02,-1,01,03,7,-1,01,-1,8400,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,02,2,5.69999999999982,48,01,02,8.85999999999967,-9,49,01,04,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,1,1,04,1,TX,48,1,1,201611,01,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,180.320599837914,S,60,1500,750,750,80,1500,750
30022413,01,73,03,02,01,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,7,7,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,02,-1,01,03,7,-1,02,1965,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,01,6,-9,-9,01,02,-9,-9,73,02,04,04,04,-1,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,2,2,06,2,TX,48,2,0,201608,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,157.303131336562,T,20,1500,300,750,30,1500,300
30022413,02,44,04,02,03,02,01,97,02,-1,-1,-1,-1,05,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,01,03,04,02,-1,3,01,-1,-88,01,02,02,04,0,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,0,-9,-9,01,02,-9,-9,44,02,04,04,04,-1,-1,-1,-1,02,02,02,01,02,02,02,02,02,2,2,06,2,TX,48,2,0,201608,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,178.173081194917,T,20,1500,300,750,30,1500,300
