HOUSEID,TRAVDAY,SAMPSTRAT,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,PC,SPHONE,TAB,WALK,BIKE,CAR,TAXI,BUS,TRAIN,PARA,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,DRVRCNT,CNTTDHH,HHSTATE,HHSTFIPS,NUMADLT,YOUNGCHILD,WRKCOUNT,TDAYDATE,HHRESP,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,SCRESP,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,RESP_CNT,WEBUSE17,SMPLSRCE,WTHHFIN,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN
30260553,04,02,01,4,2,11,01,01,03,04,05,01,04,05,05,05,05,03,05,05,05,01,2,8,TX,48,2,2,1,201609,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,275.084895583099,T,40,750,300,350,50,1500,750
30262907,02,02,01,2,2,08,01,01,02,04,05,01,05,05,05,05,04,03,05,05,05,01,2,11,TX,48,2,0,2,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,138.796190237088,T,20,750,300,350,05,1500,750
30263564,06,02,01,2,2,08,01,01,05,05,05,01,05,05,05,05,05,03,05,05,05,01,2,2,TX,48,2,0,1,201609,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,114.094398509717,S,05,1500,750,1500,05,750,300
30265598,02,02,02,1,1,07,01,01,01,05,05,01,03,05,05,05,04,04,04,04,04,02,1,2,TX,48,1,0,1,201607,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,314.565111115879,T,20,1500,300,750,30,1500,300
30265933,03,02,01,4,4,03,04,01,05,05,05,01,05,05,05,05,01,01,03,03,03,01,3,13,TX,48,3,0,3,201609,01,06,02,04,02,04,06,02,01,07,03,72,01,02,12420,4,01,02,390.037813508348,R,20,50,50,25,05,50,50
30266086,04,02,01,2,3,07,01,01,01,01,03,01,04,01,05,05,04,03,02,02,01,01,2,9,TX,48,2,0,1,201608,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,158.760078585936,U,30,7000,3000,3000,40,7000,3000
30266452,05,02,01,5,6,07,01,01,01,05,05,01,05,05,05,05,01,03,03,05,05,01,5,22,TX,48,5,0,5,201608,01,08,02,04,02,01,04,01,01,07,03,72,01,01,12420,5,01,02,1068.34225929811,S,20,3000,750,1500,05,7000,1500
30266555,06,02,01,1,1,10,01,05,05,-9,02,03,04,01,05,05,05,05,05,05,05,02,1,8,TX,48,1,0,1,201609,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,76.3115533234623,S,40,7000,3000,3000,30,3000,3000
30266647,03,02,02,2,2,08,01,01,02,04,04,01,03,04,05,05,04,03,03,03,03,01,2,7,TX,48,2,0,2,201606,01,02,02,04,02,01,04,01,01,07,03,72,06,02,12420,2,01,02,863.740761105905,U,90,17000,7000,5000,90,7000,7000
30268102,02,02,01,2,2,09,01,01,01,01,03,01,03,02,05,05,04,04,04,04,04,01,2,10,TX,48,2,0,2,201608,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,222.893050372892,U,50,7000,3000,3000,50,7000,3000
30268115,02,02,02,5,2,05,01,01,02,04,05,01,05,05,05,05,01,02,03,03,03,01,2,6,TX,48,2,0,3,201607,01,05,02,04,02,01,04,01,01,07,03,72,01,01,12420,5,01,02,1520.16393078208,C,50,3000,1500,1500,70,3000,1500
30268212,07,02,02,2,2,06,01,01,05,03,05,01,04,04,04,05,05,05,05,05,05,01,2,5,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,625.841802972263,S,60,3000,1500,3000,60,3000,1500
30269191,05,02,01,2,3,05,01,01,-9,-9,-9,01,-9,-9,-9,-9,02,04,04,04,04,01,2,12,TX,48,2,0,1,201609,01,10,02,04,02,02,06,01,01,07,03,72,01,02,12420,2,01,02,155.476538007973,R,20,300,50,25,20,300,50
30269287,04,02,02,1,1,06,01,01,04,05,05,02,05,05,05,05,03,04,05,05,05,02,1,3,TX,48,1,0,0,201607,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,213.397746816512,S,50,7000,3000,3000,30,3000,1500
30270452,06,02,02,2,2,03,02,01,05,01,03,01,04,03,05,05,04,02,02,02,04,01,2,9,TX,48,2,0,2,201610,02,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,365.855665118898,U,80,7000,7000,5000,90,7000,7000
30270615,06,02,02,1,1,01,01,03,05,03,02,03,05,03,05,05,02,02,02,02,04,02,1,2,TX,48,1,0,1,201607,01,01,02,04,02,01,04,01,01,07,03,72,06,02,12420,1,01,02,398.987890361044,U,60,7000,3000,5000,60,17000,7000
30271385,04,02,01,1,1,06,01,05,05,04,05,01,05,05,05,05,01,03,03,05,05,02,1,9,TX,48,1,0,1,201609,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,79.9114705258044,S,05,300,300,150,05,1500,300
30272380,06,02,01,2,2,07,01,05,01,04,05,01,05,05,05,05,05,01,04,04,04,01,2,12,TX,48,2,0,1,201610,01,10,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,442.609020484122,T,20,1500,300,750,30,1500,300
30272521,05,02,02,1,1,03,03,01,01,05,05,02,05,05,05,05,04,03,04,04,04,02,1,4,TX,48,1,0,0,201611,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,180.403977475287,S,80,7000,3000,3000,80,3000,1500
30273770,05,02,02,2,2,06,01,01,02,03,-9,01,04,04,05,05,05,03,04,04,04,01,2,24,TX,48,2,0,1,201610,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,360.206912047115,T,40,750,300,350,30,300,300
30273949,05,02,02,1,1,04,01,01,05,02,05,01,04,05,04,05,03,03,04,05,02,02,1,4,TX,48,1,0,1,201608,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,554.738932564074,U,90,17000,7000,5000,90,17000,17000
30273950,07,02,01,2,2,06,-9,-9,-9,05,05,02,05,05,05,05,03,03,05,05,05,01,1,4,TX,48,1,0,0,201607,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,-9,02,387.661692302409,T,05,300,300,150,0,750,300
30274270,04,02,01,1,1,07,01,01,02,02,04,02,04,02,05,05,04,04,02,02,02,02,1,8,TX,48,1,0,1,201608,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,177.951568853683,U,70,7000,3000,5000,60,7000,3000
30274423,05,02,01,2,2,06,01,01,01,01,05,01,05,05,05,05,03,04,04,05,05,01,2,26,TX,48,2,0,0,201607,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,87.8109658077733,R,05,50,50,25,20,50,50
30274727,04,02,01,2,2,08,01,05,05,03,04,01,05,04,05,05,05,03,03,03,03,01,1,5,TX,48,2,0,1,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,140.356547318355,S,05,3000,750,1500,05,1500,750
30275264,03,02,01,4,2,10,01,01,01,03,05,01,02,05,05,04,05,04,05,05,05,01,2,9,TX,48,2,2,2,201605,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,01,956.938731990827,S,05,7000,1500,3000,05,7000,1500
30275892,04,02,02,2,2,05,01,01,01,02,04,-1,04,05,05,05,04,04,04,04,04,01,2,12,TX,48,2,0,1,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,226.586095653419,S,50,7000,3000,3000,60,7000,3000
30276145,06,02,01,2,2,07,01,01,05,-9,-9,01,05,05,04,05,04,04,05,05,05,01,2,8,TX,48,2,0,2,201608,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,85.7620377280065,C,60,7000,3000,3000,60,7000,3000
30277404,02,02,01,4,2,11,01,01,05,03,05,01,02,05,05,05,05,02,05,05,05,01,2,12,TX,48,2,1,2,201607,01,04,02,04,02,01,04,01,01,07,03,72,03,02,12420,4,01,02,373.869899222377,U,60,7000,3000,3000,50,3000,1500
30277749,07,02,01,2,2,02,01,05,05,-9,-9,01,-9,-9,-9,-9,01,02,03,03,03,01,2,17,TX,48,2,0,2,201607,02,02,02,04,02,04,06,02,01,07,03,72,01,01,12420,2,01,02,1509.34594046847,R,05,50,50,25,05,50,50
30278020,06,02,01,1,1,11,01,01,01,04,04,01,04,04,04,05,03,04,05,05,05,02,1,3,TX,48,1,0,0,201606,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,276.125132312614,S,05,1500,750,750,05,1500,750
30278401,03,02,02,3,3,06,02,01,01,-9,-9,01,-9,-9,-9,-9,04,03,05,05,05,01,2,15,TX,48,3,0,2,201608,01,08,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,526.96444688408906,U,50,7000,3000,3000,60,3000,1500
30278679,05,02,01,1,1,06,01,03,05,04,05,01,05,05,05,05,02,02,05,05,05,02,1,8,TX,48,1,0,1,201607,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,01,202.031322130022,S,05,3000,750,1500,05,1500,750
30278871,06,02,01,2,2,08,01,05,01,02,04,01,05,05,05,05,03,03,05,05,05,01,2,10,TX,48,2,0,0,201611,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,66.6028332073761,U,40,7000,3000,3000,50,7000,3000
30279158,04,02,02,1,1,05,01,01,02,03,05,01,05,04,04,05,02,02,04,05,04,02,1,2,TX,48,1,0,1,201605,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,875.098794290633,S,50,3000,1500,1500,70,3000,750
30279197,03,02,01,4,2,10,01,01,01,-9,-9,01,-9,-9,-9,-9,05,04,04,04,05,01,2,12,TX,48,2,0,2,201606,01,06,02,04,02,01,04,01,01,07,03,72,01,01,12420,4,01,02,1758.26425848097,S,30,7000,3000,3000,05,3000,1500
30279205,05,02,01,2,2,08,01,01,03,05,05,01,05,05,05,05,04,03,03,04,04,01,2,6,TX,48,2,0,2,201610,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,123.275532753468,C,50,7000,3000,5000,05,7000,3000
30281029,02,02,02,1,1,05,01,01,02,02,05,01,05,05,05,05,04,02,04,05,05,02,1,1,TX,48,1,0,0,201609,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,157.976650581874,U,50,7000,3000,3000,50,7000,3000
30281148,07,02,01,2,4,11,01,01,05,05,05,01,05,01,05,05,05,03,05,05,01,01,2,6,TX,48,2,0,2,201606,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,1327.30710955326,R,20,300,50,25,20,50,50
30281791,04,02,02,2,1,06,01,01,04,02,03,01,02,05,04,05,01,04,02,02,03,01,1,5,TX,48,2,0,2,201606,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,1228.17516456445,U,50,3000,3000,3000,60,7000,3000
30281800,04,02,01,1,1,07,01,01,01,05,05,01,04,05,05,05,02,03,04,05,04,02,1,4,TX,48,1,0,1,201605,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,536.065741314288,C,20,7000,3000,3000,30,7000,3000
30281832,07,02,01,2,2,06,01,01,05,03,05,01,05,05,05,05,02,02,02,04,02,01,2,4,TX,48,2,0,0,201606,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,881.082833919235,C,05,3000,750,1500,05,7000,3000
30282273,07,02,01,4,2,11,01,01,01,01,03,01,03,04,04,05,02,04,04,02,01,01,2,13,TX,48,2,2,2,201609,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,609.182591245654,T,20,1500,750,750,20,1500,300
30285249,06,02,01,1,1,05,01,01,01,05,05,01,05,04,05,05,02,03,04,04,04,02,1,4,TX,48,1,0,0,201609,01,09,02,04,02,04,06,02,01,07,03,72,01,02,12420,1,01,02,97.4818828176251,S,20,1500,750,750,05,1500,750
30286244,03,02,01,4,3,07,01,01,01,03,01,02,04,05,04,05,05,05,05,02,05,01,2,5,TX,48,2,0,1,201608,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,258.764322145619,S,20,1500,750,750,50,1500,750
30286902,01,02,01,2,2,04,01,05,05,05,05,01,05,05,05,05,04,02,05,05,05,01,2,0,TX,48,2,0,0,201608,01,10,02,04,02,02,06,01,01,07,03,72,01,02,12420,2,01,02,427.064252904169,T,40,3000,1500,1500,40,3000,1500
30286926,07,02,01,1,1,05,04,04,05,04,05,01,05,05,05,05,02,04,05,05,03,02,1,2,TX,48,1,0,0,201610,01,09,02,04,02,01,04,01,01,07,03,72,06,02,12420,1,04,02,545.429702659199,S,40,3000,1500,1500,50,3000,1500
30287003,04,02,01,4,2,09,01,01,03,05,04,01,04,05,05,05,04,02,05,05,05,01,2,16,TX,48,2,0,2,201606,01,06,02,04,02,02,06,01,01,07,03,72,01,02,12420,4,01,02,1007.58739734264,R,20,300,50,25,20,300,50
30287084,04,02,01,2,2,10,01,01,03,01,04,01,04,01,04,05,04,03,04,04,03,01,2,14,TX,48,2,0,2,201608,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,84.0777971996387,U,30,7000,3000,3000,40,3000,3000
30287582,07,02,01,2,9,07,01,01,03,02,04,01,05,05,05,05,02,03,04,04,04,01,2,8,TX,48,2,0,2,201701,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,367.387008326997,R,20,50,50,25,20,300,300
30288968,03,02,01,2,2,10,01,01,03,04,04,01,04,05,05,05,04,05,05,05,05,01,2,4,TX,48,2,0,2,201610,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,222.746665681227,T,20,300,300,150,05,1500,300
30289214,06,02,01,2,4,03,01,01,02,02,05,01,04,05,05,05,04,03,04,04,03,01,2,5,TX,48,2,0,1,201607,01,02,02,04,02,01,01,01,01,07,03,72,01,02,12420,2,01,02,199.514124089163,C,70,7000,3000,3000,80,7000,3000
30289412,04,02,02,1,1,03,05,05,01,03,05,03,05,04,05,05,03,03,05,05,05,02,1,0,TX,48,1,0,0,201607,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,215.78849291753,C,50,3000,1500,1500,20,7000,1500
30289457,03,02,01,1,1,04,01,01,05,04,05,01,05,05,05,05,04,03,04,04,04,02,1,6,TX,48,1,0,1,201610,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,272.299734922878,C,80,7000,3000,5000,50,7000,3000
30289713,05,02,01,3,2,03,02,01,-9,01,02,-1,-9,-9,-9,-9,01,01,-9,-9,-9,01,1,15,TX,48,1,0,0,201703,01,05,02,04,02,04,06,02,01,07,03,72,06,02,12420,3,01,02,111.894631454889,R,05,50,50,25,05,50,50
30289808,02,02,01,2,2,09,01,01,02,02,03,01,04,05,05,05,02,03,05,05,05,01,2,6,TX,48,2,0,2,201608,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,122.547914421617,R,05,50,50,25,05,50,50
30289962,05,02,01,2,1,04,01,05,05,05,05,01,05,05,05,05,05,03,05,05,05,01,1,8,TX,48,2,0,0,201608,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,187.939524978991,U,70,7000,3000,5000,40,7000,1500
30290959,02,02,02,3,2,08,01,01,01,02,05,01,04,04,04,05,02,03,04,04,04,01,2,2,TX,48,2,1,0,201606,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,429.078439453836,S,05,3000,750,1500,05,1500,750
30291177,03,02,01,1,2,02,05,-9,-9,-9,-9,01,-9,-9,-9,-9,02,-9,-9,-9,-9,02,1,0,TX,48,1,0,0,201609,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,05,02,66.5590647328608,S,30,7000,1500,3000,20,3000,750
30291262,04,02,01,1,1,09,01,01,01,02,04,01,04,04,04,05,04,04,05,05,03,02,1,5,TX,48,1,0,1,201609,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,141.265628984598,S,50,3000,1500,3000,50,3000,1500
30291572,02,02,01,2,2,11,01,01,01,04,05,01,04,05,05,05,04,04,05,05,05,01,2,4,TX,48,2,0,2,201609,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,83.6996023682829,S,50,1500,300,750,60,1500,300
30291870,03,02,01,1,1,06,01,01,03,04,05,01,04,05,05,05,04,04,03,03,03,02,1,2,TX,48,1,0,1,201605,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,556.507648690443,S,30,7000,1500,3000,40,3000,1500
30292111,02,02,02,5,2,08,01,01,02,04,05,01,05,05,05,05,03,03,05,04,05,01,2,7,TX,48,2,2,1,201608,01,04,02,04,02,01,04,01,01,07,03,72,02,02,12420,5,01,02,650.821062936303,T,20,750,300,350,20,750,300
30292837,01,02,02,1,1,05,01,01,05,05,05,01,05,05,05,05,05,05,05,05,05,02,1,4,TX,48,1,0,1,201610,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,1956.80069704041,S,40,3000,1500,1500,40,7000,1500
30293632,04,02,01,1,1,03,01,05,05,05,05,01,05,05,05,05,02,02,04,04,04,02,1,3,TX,48,1,0,1,201608,01,01,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,01,02,303.266328888226,C,40,7000,3000,3000,20,7000,3000
30293749,04,02,02,1,1,10,01,01,02,02,01,03,05,01,04,-9,03,03,03,03,02,02,1,2,TX,48,1,0,1,201608,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,291.106486878147,U,60,7000,3000,3000,70,7000,7000
30294139,04,02,01,2,2,08,01,01,05,-9,-9,01,-9,-9,-9,-9,02,03,02,03,02,01,2,6,TX,48,2,0,1,201609,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,95.49814154545,T,05,1500,300,750,05,750,300
30295055,03,02,01,1,1,02,01,01,01,05,05,03,05,05,05,04,01,02,05,05,03,02,1,0,TX,48,1,0,0,201607,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,126.747860460878,T,20,750,300,350,20,3000,750
30295442,06,02,01,4,4,08,01,01,02,03,05,01,04,05,05,05,02,02,04,05,05,01,4,7,TX,48,3,0,4,201608,01,08,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,317.417648543299,S,05,3000,750,1500,05,1500,750
30295946,03,02,01,4,2,11,01,01,02,04,05,01,03,04,04,05,05,04,04,03,03,01,2,16,TX,48,2,0,2,201609,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,248.865243585331,S,05,3000,750,1500,05,1500,300
30296361,04,02,01,2,3,05,01,01,01,01,03,01,05,05,05,05,02,03,03,03,04,01,2,13,TX,48,2,0,2,201606,01,02,02,04,02,01,01,01,01,07,03,72,01,02,12420,2,01,02,489.898375078987,R,30,300,300,150,20,300,50
30296849,04,02,01,2,2,06,01,01,03,05,05,01,04,05,05,05,02,03,04,05,04,01,2,5,TX,48,2,0,1,201607,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,100.127376961714,C,20,7000,3000,3000,20,7000,3000
30296850,07,02,01,4,2,09,01,01,03,01,04,01,04,04,04,05,04,03,04,04,04,01,2,24,TX,48,2,0,2,201611,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,402.381566155761,S,40,750,300,350,40,3000,1500
30298291,06,02,01,1,2,09,01,01,02,02,03,01,03,05,04,05,02,03,04,04,05,02,1,5,TX,48,1,0,1,201610,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,172.083701903832,U,30,7000,1500,3000,20,3000,1500
30298303,03,02,01,2,2,04,01,05,05,01,05,01,05,05,05,05,02,03,04,04,04,01,2,6,TX,48,2,0,0,201609,02,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,74.6248570669104,T,20,300,50,150,20,300,300
30299542,01,02,01,3,3,07,01,01,03,04,05,01,04,05,05,05,03,03,04,04,04,01,3,12,TX,48,3,0,2,201610,01,02,02,04,02,01,04,01,01,07,03,72,06,02,12420,3,01,02,820.709995085602,C,20,7000,3000,3000,20,7000,3000
30301008,06,02,01,3,2,06,02,01,03,05,05,01,04,05,05,05,02,04,05,05,04,01,2,4,TX,48,2,1,1,201608,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,205.641180466456,S,05,3000,750,1500,05,1500,750
30301481,05,02,01,3,4,10,01,01,05,04,05,01,05,05,05,05,01,01,03,03,03,01,2,17,TX,48,2,0,2,201608,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,239.190458606362,S,30,7000,1500,3000,60,7000,3000
30302091,04,02,02,1,1,03,03,05,05,05,05,02,05,05,05,05,04,02,05,05,05,02,1,4,TX,48,1,0,0,201608,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,03,02,138.230305823463,S,40,3000,1500,1500,30,3000,1500
30302115,02,02,01,1,1,05,01,01,03,05,05,01,05,05,05,05,02,02,05,05,05,02,1,6,TX,48,1,0,0,201607,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,133.574004845418,T,20,300,300,150,05,3000,750
30304661,04,02,02,2,1,08,01,01,01,01,05,03,03,02,05,05,03,03,03,04,03,01,1,6,TX,48,2,0,1,201608,01,02,02,04,02,01,04,01,01,07,03,72,06,02,12420,2,01,01,362.648979279441,C,80,7000,3000,5000,90,3000,3000
30304821,03,02,01,1,1,07,01,01,05,03,04,01,04,04,04,05,04,04,04,04,04,02,1,4,TX,48,1,0,0,201610,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,148.556308852091,U,70,7000,7000,5000,80,7000,7000
30305155,04,02,02,1,1,11,01,01,01,03,05,01,04,05,05,05,05,04,04,04,04,02,1,0,TX,48,1,0,1,201606,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,824.22867658811,S,90,1500,1500,1500,90,1500,1500
30305471,02,02,01,1,1,05,01,05,05,01,05,01,05,05,05,05,02,03,04,03,05,02,1,6,TX,48,1,0,0,201610,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,186.568264008774,T,0,1500,750,150,0,1500,750
30305506,04,02,01,2,2,07,01,01,05,02,05,01,02,05,01,05,04,03,03,03,01,01,2,4,TX,48,2,0,2,201608,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,84.0777971996387,S,70,3000,3000,3000,70,3000,1500
30305652,05,02,01,4,3,08,01,01,01,02,04,02,05,05,05,05,02,04,01,02,03,01,3,7,TX,48,2,0,2,201606,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,544.389005743863,S,30,3000,1500,1500,20,3000,1500
30305858,05,02,01,2,1,06,01,05,05,-9,-9,01,-9,-9,-9,-9,05,05,05,05,05,01,1,4,TX,48,2,0,1,201608,01,10,02,04,02,01,04,01,01,07,03,72,-7,01,12420,2,01,02,221.51667373833,U,30,7000,3000,3000,40,7000,3000
30306558,04,02,01,2,2,11,01,01,02,02,05,01,05,05,05,05,04,03,04,04,04,01,2,5,TX,48,2,0,1,201611,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,89.2785941282418,R,20,300,300,150,05,50,50
30307847,04,02,02,2,2,02,02,01,03,03,05,01,04,05,05,05,04,04,05,05,05,02,2,11,TX,48,2,0,2,201607,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,372.008197537359,U,90,30000,17000,5000,90,17000,7000
30308084,07,02,01,4,3,10,01,01,03,05,05,01,04,05,05,05,05,03,05,05,05,01,2,6,TX,48,2,0,2,201609,01,06,02,04,02,04,06,02,01,07,03,72,01,02,12420,4,01,02,604.10042022509106,R,05,300,50,75,05,300,50
30308256,05,02,01,5,2,08,01,01,02,03,05,01,04,05,05,05,02,04,04,04,04,01,2,13,TX,48,2,2,1,201609,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,5,01,02,165.207695227366,S,30,3000,750,1500,05,3000,750
30308286,02,02,01,1,1,07,01,01,01,02,05,01,04,05,04,05,03,04,04,04,05,02,1,3,TX,48,1,0,1,201607,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,194.854290488204,S,20,1500,750,750,05,1500,750
30308637,03,02,01,2,2,08,01,01,05,05,05,01,05,05,05,05,05,02,03,03,03,01,2,4,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,88.4105078069553,S,30,7000,1500,3000,40,7000,1500
30309613,03,02,01,1,2,06,01,01,01,01,05,01,05,05,05,05,03,02,04,05,05,02,1,5,TX,48,1,0,1,201609,01,01,02,04,02,04,06,02,01,07,03,72,01,02,12420,1,01,02,123.193945559543,R,20,300,50,75,05,300,50
30310011,04,02,01,1,1,04,01,05,02,05,05,01,05,05,05,05,04,03,05,05,05,02,1,2,TX,48,1,0,1,201607,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,155.400461900375,C,40,7000,3000,3000,20,7000,1500
30310191,01,02,01,1,0,01,05,05,05,01,05,05,05,05,05,05,03,02,04,04,04,02,0,0,TX,48,1,0,0,201605,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,05,02,875.413378204144,C,70,3000,1500,1500,30,7000,1500
30310484,06,02,02,2,2,06,01,01,02,05,05,01,04,05,05,05,03,03,04,04,04,01,2,4,TX,48,2,0,2,201607,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,329.125895622421,S,70,3000,1500,1500,90,3000,1500
30310636,02,02,02,3,1,02,01,01,05,02,03,01,05,05,05,05,02,04,04,04,04,01,1,9,TX,48,1,1,0,201608,01,03,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,694.74062544392,S,05,3000,1500,1500,05,3000,750
30310943,06,02,01,1,1,11,01,01,01,05,04,01,04,04,05,05,05,05,05,05,05,02,1,8,TX,48,1,0,1,201607,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,194.107161959476,S,40,1500,750,750,40,1500,750
30311562,04,02,01,2,2,06,01,05,05,02,05,01,04,04,04,05,01,03,02,05,03,01,2,9,TX,48,2,0,2,201605,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,298.770248705228,R,05,300,50,75,05,50,50
30312002,02,02,01,3,3,10,01,05,01,01,05,01,05,05,05,05,05,05,05,05,05,01,3,18,TX,48,3,0,2,201610,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,210.75362225861,S,40,1500,750,750,30,1500,750
30312154,05,02,01,2,2,09,01,01,01,03,05,01,04,03,04,05,03,04,02,05,02,01,2,7,TX,48,2,0,1,201611,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,84.6465219409848,S,50,7000,3000,3000,20,3000,1500
30312997,07,02,02,1,1,04,02,05,05,05,05,01,05,05,05,05,01,03,04,04,04,02,1,4,TX,48,1,0,1,201606,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,02,02,1962.17982956473,S,80,3000,1500,1500,80,1500,750
30313596,04,02,01,1,2,09,01,01,02,02,03,01,04,04,05,05,04,04,04,04,04,02,1,5,TX,48,1,0,0,201608,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,73.0366237422084,U,70,7000,3000,5000,60,7000,7000
