"","fromId","toId","miles"
"476","48453001745","48453001849",3.23300234878894
"477","48453001745","48491020410",3.16589409323077
"478","48453001745","48453001755",3.94882374140952
"479","48453001745","48491020406",3.61887481824847
"480","48453001745","48453001756",2.60106627561609
"481","48453001745","48453001757",4.27628717362397
"482","48453001745","48453001786",1.97534392980974
"483","48453001745","48453001785",3.83573390333926
"484","48453001745","48453001707",4.48693253134825
"485","48453001863","48453001863",0.177091229945195
"486","48453001863","48453001846",4.017174742441
"487","48453001863","48453001844",3.60147638162228
"488","48453001863","48453001829",3.75495544757478
"489","48453001863","48453001853",1.27940646476195
"490","48453001863","48453001832",4.44654330346602
"491","48453001863","48453001850",2.87260616153206
"492","48453001863","48453001841",3.90035666795084
"493","48453001863","48453001828",4.29368561025017
"494","48453001863","48453001864",2.69986454074341
"495","48453001863","48453001843",4.22595598195534
"496","48453001863","48453001860",2.87571302521531
"497","48453001863","48453001857",3.05094013695055
"498","48453001863","48453001862",4.22098500006214
"499","48453001863","48453001845",4.04140827917034
"500","48453001863","48453001851",2.36680875389911
"501","48453001863","48453001848",1.46830377670349
"502","48453001863","48453001839",3.2224390122659
"503","48453001863","48453001835",4.17997439944325
"504","48453001863","48453001861",3.89476431332099
"505","48453001863","48491020504",3.97989237824201
"506","48453001863","48453001840",2.43888799135049
"507","48453001863","48453001785",4.5186225409174
"508","48453001863","48453001824",4.09981731641543
"509","48453001863","48453001847",1.5981706786633
"510","48453001863","48453001826",2.90243205289125
"511","48453001307","48453002307",2.45007270061019
"512","48453001307","48453000901",4.5012241042912
"513","48453001307","48453002005",0.988604024009843
"514","48453001307","48453001307",0.228665167087129
"515","48453001307","48453002316",3.34298532317596
"516","48453001307","48453001401",2.38669268147191
"517","48453001307","48453002002",1.65533697043509
"518","48453001307","48453001713",3.7127021014826
"519","48453001307","48453002409",3.37156846906185
"520","48453001307","48453002419",4.60188648762847
"521","48453001307","48453002004",2.04058806715797
"522","48453001307","48453001403",2.86949929784881
"523","48453001307","48453000604",4.32164738339941
